path,text
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_15_0_threshold_0_6.png,"signal_b50=22379.5, signal_b800=3769.69"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_4_cell_expansion_13_0_threshold_0_8.png,"signal_b50=23819.9, signal_b800=10976.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_1_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22295.6, signal_b800=3345.91"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_5_0_threshold_0_7.png,"signal_b50=24187.5, signal_b800=13235.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24503, signal_b800=14807.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_4_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24406.8, signal_b800=14952.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_2_cell_expansion_5_0_threshold_0_8.png,"signal_b50=23452.6, signal_b800=8900.24"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24742, signal_b800=17179.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22517.7, signal_b800=4406.15"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_1_0_threshold_0_7.png,"signal_b50=23650.6, signal_b800=10412.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_11_0_threshold_0_5.png,"signal_b50=22574.8, signal_b800=4695.82"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24403.1, signal_b800=14692.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_7_0_threshold_0_5.png,"signal_b50=24733.1, signal_b800=16987.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_1_1_cell_expansion_7_0_threshold_0_8.png,"signal_b50=24292.3, signal_b800=13273.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_2_cell_expansion_15_0_threshold_0_7.png,"signal_b50=23935.5, signal_b800=11806.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_3_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24773.1, signal_b800=16814.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_4_cell_expansion_15_0_threshold_0_8.png,"signal_b50=22858, signal_b800=5868.17"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_0_cell_expansion_13_0_threshold_0_7.png,"signal_b50=24473.7, signal_b800=14680.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_2_cell_expansion_5_0_threshold_0_7.png,"signal_b50=23122.2, signal_b800=7428.17"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_4_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24710.3, signal_b800=16733.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_3_cell_expansion_1_0_threshold_0_6.png,"signal_b50=23178, signal_b800=7785"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_1_cell_expansion_9_0_threshold_0_8.png,"signal_b50=22932.4, signal_b800=6115.45"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_2_cell_expansion_9_0_threshold_0_8.png,"signal_b50=22682.9, signal_b800=5096.94"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_1_cell_expansion_3_0_threshold_0_4.png,"signal_b50=23995.1, signal_b800=12287.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_1_cell_expansion_9_0_threshold_0_4.png,"signal_b50=24635, signal_b800=16160.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24416.6, signal_b800=14245.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_13_0_threshold_0_8.png,"signal_b50=24596.6, signal_b800=15537.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_15_0_threshold_0_7.png,"signal_b50=24342.3, signal_b800=14162.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_13_0_threshold_0_7.png,"signal_b50=24142.8, signal_b800=12495.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_3_cell_expansion_5_0_threshold_0_8.png,"signal_b50=23146.6, signal_b800=7396.85"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24742.5, signal_b800=17360.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_2_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24861, signal_b800=17722.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_9_0_threshold_0_5.png,"signal_b50=24468.2, signal_b800=14960.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_11_0_threshold_0_4.png,"signal_b50=24799.3, signal_b800=17153.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_5_0_threshold_0_7.png,"signal_b50=24343.7, signal_b800=14232.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_13_0_threshold_0_6.png,"signal_b50=22816.7, signal_b800=5848.98"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_0_cell_expansion_11_0_threshold_0_7.png,"signal_b50=22400.1, signal_b800=3879.23"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24663.6, signal_b800=16273.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_1_cell_expansion_1_0_threshold_0_7.png,"signal_b50=22938, signal_b800=6581.86"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24748.9, signal_b800=16676.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22351.6, signal_b800=3627.44"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_1_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24778.2, signal_b800=17154.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_1_cell_expansion_5_0_threshold_0_7.png,"signal_b50=24304.7, signal_b800=13930.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_1_cell_expansion_5_0_threshold_0_6.png,"signal_b50=23360.8, signal_b800=8876.44"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_0_cell_expansion_5_0_threshold_0_8.png,"signal_b50=23193, signal_b800=7626.76"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24616.4, signal_b800=15818.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_3_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22295.6, signal_b800=3345.91"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_4_cell_expansion_3_0_threshold_0_8.png,"signal_b50=23282.3, signal_b800=8264.76"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_1_cell_expansion_13_0_threshold_0_8.png,"signal_b50=23625, signal_b800=9755.44"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24765.1, signal_b800=17410.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_2_cell_expansion_1_0_threshold_0_5.png,"signal_b50=22610.5, signal_b800=4906.62"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_3_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24878.7, signal_b800=17988.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_7_0_threshold_0_8.png,"signal_b50=23959.9, signal_b800=11492.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_0_cell_expansion_3_0_threshold_0_4.png,"signal_b50=24187.5, signal_b800=13479.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24779.6, signal_b800=17709.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_1_0_threshold_0_6.png,"signal_b50=23538.1, signal_b800=9855.37"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_1_0_threshold_0_4.png,"signal_b50=23504.2, signal_b800=9575.09"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24655.2, signal_b800=16552.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_11_0_threshold_0_8.png,"signal_b50=23909, signal_b800=11471.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_4_cell_expansion_11_0_threshold_0_5.png,"signal_b50=24580.6, signal_b800=16015"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_2_cell_expansion_9_0_threshold_0_5.png,"signal_b50=24704.7, signal_b800=16185.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_2_cell_expansion_9_0_threshold_0_5.png,"signal_b50=23171.9, signal_b800=7668.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_0_cell_expansion_1_0_threshold_0_5.png,"signal_b50=23300.5, signal_b800=8640"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_2_cell_expansion_11_0_threshold_0_5.png,"signal_b50=24834.7, signal_b800=17732.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_2_cell_expansion_15_0_threshold_0_7.png,"signal_b50=24237.6, signal_b800=13165.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_1_0_threshold_0_6.png,"signal_b50=22536.2, signal_b800=4487.59"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_13_0_threshold_0_8.png,"signal_b50=22816.9, signal_b800=5751.94"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_3_cell_expansion_7_0_threshold_0_7.png,"signal_b50=23386.9, signal_b800=8439.56"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_3_cell_expansion_15_0_threshold_0_8.png,"signal_b50=24198.3, signal_b800=12744.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_3_4_cell_expansion_13_0_threshold_0_4.png,"signal_b50=22366.4, signal_b800=3634.26"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_4_cell_expansion_7_0_threshold_0_6.png,"signal_b50=23377.9, signal_b800=8650.89"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_1_0_threshold_0_8.png,"signal_b50=23026.3, signal_b800=6867.68"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_11_0_threshold_0_5.png,"signal_b50=24806, signal_b800=17500.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_0_cell_expansion_3_0_threshold_0_5.png,"signal_b50=23770.5, signal_b800=10631.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_7_0_threshold_0_8.png,"signal_b50=24110.8, signal_b800=12705.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_3_cell_expansion_1_0_threshold_0_7.png,"signal_b50=23319.6, signal_b800=8606.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_1_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24450.1, signal_b800=14918.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24516.2, signal_b800=15727.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_2_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22770.5, signal_b800=5609.04"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24890.6, signal_b800=18755.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_9_0_threshold_0_5.png,"signal_b50=24700.3, signal_b800=16431.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_2_cell_expansion_5_0_threshold_0_7.png,"signal_b50=23699.6, signal_b800=10610.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_2_cell_expansion_3_0_threshold_0_6.png,"signal_b50=23160.6, signal_b800=7760.95"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_3_3_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22337.8, signal_b800=3557.34"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24452.9, signal_b800=14740.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_5_0_threshold_0_8.png,"signal_b50=22662.8, signal_b800=5048.44"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24678.5, signal_b800=16476.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_3_cell_expansion_7_0_threshold_0_6.png,"signal_b50=22895.5, signal_b800=6120.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_13_0_threshold_0_7.png,"signal_b50=24727.9, signal_b800=16478"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_2_cell_expansion_7_0_threshold_0_5.png,"signal_b50=24454, signal_b800=14828.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24895.7, signal_b800=18173.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_1_cell_expansion_15_0_threshold_0_7.png,"signal_b50=22878.6, signal_b800=6051.93"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_0_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24607.9, signal_b800=15630.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24019.4, signal_b800=11770.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_0_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24737.1, signal_b800=17100.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_1_0_threshold_0_4.png,"signal_b50=23614.4, signal_b800=10323.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_2_cell_expansion_5_0_threshold_0_6.png,"signal_b50=23847.8, signal_b800=11391.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_11_0_threshold_0_8.png,"signal_b50=24221.1, signal_b800=13162.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_0_cell_expansion_11_0_threshold_0_4.png,"signal_b50=24612.4, signal_b800=16180.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_2_cell_expansion_13_0_threshold_0_7.png,"signal_b50=24100.4, signal_b800=12275"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_11_0_threshold_0_6.png,"signal_b50=23915.2, signal_b800=11770.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24048.2, signal_b800=12380.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_2_cell_expansion_11_0_threshold_0_8.png,"signal_b50=22358.5, signal_b800=3617.33"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_1_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24250, signal_b800=13317.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_3_0_threshold_0_5.png,"signal_b50=23856, signal_b800=11516.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24059.1, signal_b800=12497.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_3_0_threshold_0_6.png,"signal_b50=23741.6, signal_b800=10818.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_4_cell_expansion_1_0_threshold_0_6.png,"signal_b50=23184.9, signal_b800=7928.59"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_5_0_threshold_0_8.png,"signal_b50=23835.2, signal_b800=11133.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_1_cell_expansion_15_0_threshold_0_8.png,"signal_b50=22295.6, signal_b800=3345.91"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_2_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24360.9, signal_b800=13910.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_3_cell_expansion_9_0_threshold_0_8.png,"signal_b50=23989.4, signal_b800=11529.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_3_0_threshold_0_7.png,"signal_b50=23578.2, signal_b800=9961.45"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_5_0_threshold_0_8.png,"signal_b50=23473.3, signal_b800=9009.29"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_1_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24472.9, signal_b800=15048.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_3_0_threshold_0_7.png,"signal_b50=23856.8, signal_b800=11150.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_5_0_threshold_0_6.png,"signal_b50=24668.9, signal_b800=16458.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_9_0_threshold_0_8.png,"signal_b50=23601.4, signal_b800=9811.24"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_1_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24243.8, signal_b800=14025.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_1_0_threshold_0_6.png,"signal_b50=23631.7, signal_b800=10364.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_15_0_threshold_0_6.png,"signal_b50=24773.8, signal_b800=17098.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_4_cell_expansion_13_0_threshold_0_6.png,"signal_b50=24829.4, signal_b800=17358.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_2_cell_expansion_7_0_threshold_0_5.png,"signal_b50=24262.7, signal_b800=13693.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_4_cell_expansion_11_0_threshold_0_8.png,"signal_b50=22764.2, signal_b800=5639.32"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_1_cell_expansion_11_0_threshold_0_6.png,"signal_b50=24745.4, signal_b800=16841.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_5_0_threshold_0_7.png,"signal_b50=23977.6, signal_b800=12034"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_7_0_threshold_0_4.png,"signal_b50=23981.1, signal_b800=11640.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_1_cell_expansion_7_0_threshold_0_8.png,"signal_b50=23135.3, signal_b800=7186.96"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_3_0_threshold_0_4.png,"signal_b50=23928.8, signal_b800=12020.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_3_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24552.5, signal_b800=15204.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_11_0_threshold_0_8.png,"signal_b50=23243, signal_b800=8074.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_0_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24873.1, signal_b800=18078.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_13_0_threshold_0_6.png,"signal_b50=23915.2, signal_b800=11770.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24535.2, signal_b800=15356.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_2_cell_expansion_11_0_threshold_0_8.png,"signal_b50=24290.9, signal_b800=13394.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24491.1, signal_b800=14933.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_4_cell_expansion_5_0_threshold_0_8.png,"signal_b50=22998.8, signal_b800=6710.12"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_4_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24794.3, signal_b800=17074.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_0_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24585.1, signal_b800=15620.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_9_0_threshold_0_5.png,"signal_b50=24276.6, signal_b800=13636.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_9_0_threshold_0_4.png,"signal_b50=24842.9, signal_b800=17498.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_3_cell_expansion_15_0_threshold_0_7.png,"signal_b50=24422.8, signal_b800=14330.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_15_0_threshold_0_7.png,"signal_b50=24130.9, signal_b800=12703.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_3_0_threshold_0_6.png,"signal_b50=24167.4, signal_b800=13297.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_2_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24532, signal_b800=15298.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_1_0_threshold_0_4.png,"signal_b50=23783.8, signal_b800=11273.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_0_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22935.9, signal_b800=6423.44"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_0_cell_expansion_3_0_threshold_0_5.png,"signal_b50=24541.1, signal_b800=15589.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_3_cell_expansion_11_0_threshold_0_7.png,"signal_b50=22295.6, signal_b800=3345.91"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_2_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24651.3, signal_b800=16056"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_0_cell_expansion_1_0_threshold_0_7.png,"signal_b50=22796.1, signal_b800=5789.03"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_11_0_threshold_0_4.png,"signal_b50=24651.4, signal_b800=16244.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_4_cell_expansion_7_0_threshold_0_5.png,"signal_b50=24675.2, signal_b800=16288.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_11_0_threshold_0_5.png,"signal_b50=24851.9, signal_b800=17930.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_1_0_threshold_0_5.png,"signal_b50=22422.2, signal_b800=3934.06"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_1_0_threshold_0_6.png,"signal_b50=23227.6, signal_b800=8181.35"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_9_0_threshold_0_5.png,"signal_b50=24696.2, signal_b800=16596.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_1_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24130.4, signal_b800=12463.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_9_0_threshold_0_5.png,"signal_b50=24653.5, signal_b800=16299.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24423.5, signal_b800=14536.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_1_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24781.4, signal_b800=17287.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_1_0_threshold_0_7.png,"signal_b50=22858.2, signal_b800=6191.65"
