image_name;signal_b50;signal_b800
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_3_0_threshold_0_5.png;23596.05124188686;9935.420656891569
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_4_cell_expansion_5_0_threshold_0_7.png;23418.817960142103;8825.876054070999
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_2_cell_expansion_5_0_threshold_0_7.png;24398.429169672283;14595.26648063276
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_13_0_threshold_0_5.png;24403.08149474179;14692.11995297914
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_9_0_threshold_0_8.png;22881.882436383232;6125.367519809035
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_1_0_threshold_0_4.png;23207.05338331769;8064.275931189663
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_3_cell_expansion_3_0_threshold_0_8.png;23048.210976524308;7063.097488491598
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_15_0_threshold_0_6.png;24299.85700966342;14082.481077733111
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_3_cell_expansion_15_0_threshold_0_8.png;22602.755210479307;4638.374292691711
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_1_cell_expansion_5_0_threshold_0_6.png;23699.75088897243;10720.778572403437
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_5_0_threshold_0_8.png;23713.022417371634;10244.044097720742
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_1_cell_expansion_11_0_threshold_0_6.png;24711.909602401603;16286.466718432535
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_9_0_threshold_0_8.png;22708.368105039983;5176.972618632833
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_2_cell_expansion_7_0_threshold_0_8.png;24155.807638061116;12679.356590199051
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_3_cell_expansion_1_0_threshold_0_6.png;23753.48114953764;10921.971471099112
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_0_cell_expansion_13_0_threshold_0_7.png;23036.900388209277;7008.550542830365
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_4_cell_expansion_13_0_threshold_0_5.png;24582.627124174483;16021.27734027964
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_3_0_threshold_0_7.png;23856.78409193997;11150.59750623626
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_3_0_threshold_0_5.png;23842.84115506337;11524.246349158566
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_1_cell_expansion_15_0_threshold_0_5.png;24385.99484227044;14088.80385785697
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_7_0_threshold_0_7.png;24716.438210591696;16349.621957851232
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_3_cell_expansion_11_0_threshold_0_4.png;24595.08169655994;15498.57580947274
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_3_cell_expansion_13_0_threshold_0_6.png;24728.53332223208;16457.731170447572
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_2_cell_expansion_11_0_threshold_0_5.png;24652.19154924589;16052.275674527598
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_1_0_threshold_0_6.png;23429.6829110868;9046.54632580066
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_4_cell_expansion_11_0_threshold_0_4.png;24649.6515962124;16475.636841627034
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_3_cell_expansion_15_0_threshold_0_6.png;22415.96558820062;3834.0188640953543
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_1_cell_expansion_9_0_threshold_0_4.png;24697.93311604325;16559.285875610127
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_7_0_threshold_0_5.png;24424.00921846349;14723.910300546391
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_1_cell_expansion_3_0_threshold_0_8.png;22937.37290995096;6399.858681415145
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_3_cell_expansion_11_0_threshold_0_4.png;24662.561969740396;16244.6346992893
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_2_cell_expansion_3_0_threshold_0_6.png;23160.55543484047;7760.95197347087
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_15_0_threshold_0_8.png;22561.30478028485;4478.55429741473
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_4_cell_expansion_3_0_threshold_0_5.png;24140.72806031954;13162.513691306129
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_11_0_threshold_0_6.png;24235.94719558433;13192.501426849183
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_1_cell_expansion_11_0_threshold_0_8.png;23197.22931167325;7380.528810623178
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_7_0_threshold_0_6.png;24732.48419818208;16982.65574608517
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_1_0_threshold_0_6.png;22874.062848890124;6229.404648758534
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_2_cell_expansion_11_0_threshold_0_6.png;24369.473599979887;13966.38373433262
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_4_cell_expansion_1_0_threshold_0_8.png;22309.444091779857;3411.382180714216
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_0_cell_expansion_9_0_threshold_0_8.png;23117.523285869243;7256.327421553037
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_11_0_threshold_0_4.png;24547.93571953713;15607.051664427196
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_1_0_threshold_0_7.png;23078.27853803908;7267.2659150276595
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_7_0_threshold_0_6.png;24733.47297557268;16913.63842701885
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_0_cell_expansion_15_0_threshold_0_7.png;24575.92375519147;15534.449462678314
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_2_cell_expansion_3_0_threshold_0_7.png;23375.793684843236;8593.45858402963
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_0_cell_expansion_13_0_threshold_0_7.png;23920.64771438657;11495.541283318413
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_15_0_threshold_0_5.png;24895.71291639941;18173.863213845405
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_0_cell_expansion_1_0_threshold_0_7.png;22782.541283766564;5798.853177785025
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_13_0_threshold_0_4.png;24934.79393032824;19110.29251871779
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_7_0_threshold_0_6.png;24310.86043233667;14079.593411845875
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_9_0_threshold_0_7.png;24463.198414910046;14774.091166463211
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_15_0_threshold_0_8.png;23715.558130372578;10304.434560399272
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_3_0_threshold_0_6.png;24370.82590645778;14319.428146304712
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_4_cell_expansion_13_0_threshold_0_7.png;24167.149097344296;12904.990025462475
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_3_0_threshold_0_7.png;24250.999195188106;13826.998665529023
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_2_cell_expansion_15_0_threshold_0_5.png;24396.630665088287;14271.241441380524
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_9_0_threshold_0_5.png;24688.914292689227;16715.911470181523
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_13_0_threshold_0_6.png;24473.14652904251;14936.8658534905
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_1_0_threshold_0_7.png;23057.53248085212;7299.580971878368
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_11_0_threshold_0_7.png;24048.171337054635;12380.27153421049
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_4_cell_expansion_5_0_threshold_0_4.png;24930.94553838311;18723.897369803148
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_9_0_threshold_0_8.png;24131.113136426186;12737.786831434303
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_5_0_threshold_0_5.png;24317.39734550828;14221.102661028855
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_1_cell_expansion_9_0_threshold_0_4.png;24437.238922477634;14543.605998304483
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_0_cell_expansion_7_0_threshold_0_4.png;24580.575551740465;15998.020935034005
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_9_0_threshold_0_5.png;24276.580380826526;13636.267760666611
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_15_0_threshold_0_7.png;24549.665485821824;15542.016698783013
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_9_0_threshold_0_5.png;24404.05494343049;14826.341792303418
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_9_0_threshold_0_4.png;24891.69646043153;18051.488239342787
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_13_0_threshold_0_5.png;24837.671235527952;17483.826109760157
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_7_0_threshold_0_4.png;24563.037713665024;15656.144206199428
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_1_cell_expansion_5_0_threshold_0_7.png;23997.004097093886;11987.569650246707
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_3_0_threshold_0_6.png;24118.55538021378;12936.045653178498
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_5_0_threshold_0_7.png;23968.99139718053;11772.950162807636
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_5_0_threshold_0_7.png;24343.698137585125;14232.13387353164
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_7_0_threshold_0_6.png;24642.000508711888;16275.562770672088
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_3_cell_expansion_11_0_threshold_0_4.png;24666.077774084803;15905.857823492646
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_2_cell_expansion_3_0_threshold_0_8.png;22337.70283214138;3557.2770215143505
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_7_0_threshold_0_6.png;24724.48808176116;16778.247824666243
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_7_0_threshold_0_6.png;24364.66744642071;14139.464023283612
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_11_0_threshold_0_4.png;24793.193285697955;17625.743062091973
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_1_cell_expansion_13_0_threshold_0_6.png;24712.67371694884;16284.116798132864
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_1_cell_expansion_7_0_threshold_0_6.png;24736.0959827928;16956.32823922644
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_1_cell_expansion_9_0_threshold_0_7.png;24228.231853806923;13137.749676278894
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_5_0_threshold_0_5.png;24277.26091565389;13770.81746073426
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_4_cell_expansion_11_0_threshold_0_4.png;24470.14755757071;14654.55296937659
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_0_cell_expansion_9_0_threshold_0_7.png;24609.010175604744;15652.452156861613
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_3_cell_expansion_5_0_threshold_0_6.png;23702.766645068823;10557.03063541374
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_2_cell_expansion_9_0_threshold_0_8.png;22682.902588018984;5096.94375476536
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_4_cell_expansion_7_0_threshold_0_4.png;24604.88477028306;15822.614563249048
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_13_0_threshold_0_5.png;24312.501274546463;13631.20830682918
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_7_0_threshold_0_5.png;24733.10841620969;16987.172656553124
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_9_0_threshold_0_7.png;24516.071844895207;14921.221614756592
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_3_0_threshold_0_8.png;22847.964598186238;5844.709561630343
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_2_cell_expansion_9_0_threshold_0_5.png;24704.722099063307;16185.2424483196
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_3_0_threshold_0_8.png;22801.822721689685;5817.394968546695
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_2_cell_expansion_7_0_threshold_0_8.png;22970.146933666565;6533.029311857973
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_1_3_cell_expansion_5_0_threshold_0_7.png;24412.547977941133;14471.544798762909
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_7_0_threshold_0_4.png;24344.00111501692;14225.351310878445
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_3_cell_expansion_7_0_threshold_0_4.png;24372.22502183292;14095.371090652505
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_0_cell_expansion_3_0_threshold_0_8.png;22941.970210439627;6488.389768543926
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_3_0_threshold_0_4.png;24304.965718921107;14315.14025510144
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_3_0_threshold_0_7.png;23849.010974511508;11575.457208938244
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_1_0_threshold_0_8.png;23041.967602264413;7093.790097912303
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_3_0_threshold_0_7.png;24146.47398066152;13107.701556697386
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_4_cell_expansion_13_0_threshold_0_6.png;23957.689934653863;11785.2276522426
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_1_0_threshold_0_5.png;23485.87416522605;9617.51074257917
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_2_cell_expansion_5_0_threshold_0_8.png;23216.62975387551;7685.540196906419
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_3_cell_expansion_5_0_threshold_0_7.png;23407.692895699125;8766.691030438633
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_3_cell_expansion_13_0_threshold_0_5.png;24670.9183809206;16302.73620511645
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_3_0_threshold_0_6.png;24196.85447606944;13642.221401776773
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_4_cell_expansion_1_0_threshold_0_7.png;23238.06403905998;8201.987584665045
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_9_0_threshold_0_5.png;24468.223909616703;14960.812258980226
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_15_0_threshold_0_6.png;24039.36848816028;12073.979760152226
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_1_0_threshold_0_4.png;23938.25724053651;12222.540388737614
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_7_0_threshold_0_8.png;23911.71593147497;11627.468900784765
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_7_0_threshold_0_6.png;24675.561756090778;16192.905731711058
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_11_0_threshold_0_5.png;24851.851904998788;17930.618829178813
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_15_0_threshold_0_6.png;24652.832994377422;16331.619969762698
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_13_0_threshold_0_4.png;24771.527997770198;17160.48991927675
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_2_cell_expansion_5_0_threshold_0_8.png;23917.53991221966;11368.740325062052
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_9_0_threshold_0_7.png;24716.185076517755;16324.048220481003
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_1_cell_expansion_9_0_threshold_0_8.png;24219.881363275985;13180.296622534972
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_11_0_threshold_0_5.png;24487.556984437146;15233.811826104818
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_7_0_threshold_0_4.png;24898.47054375187;18392.15352754156
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_5_0_threshold_0_7.png;24340.81489510259;13961.503689402109
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_13_0_threshold_0_7.png;24686.205012359547;16088.954748607966
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_15_0_threshold_0_7.png;24424.4288762842;14262.19993293554
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_9_0_threshold_0_5.png;24385.741436683234;14137.91828419907
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_1_cell_expansion_3_0_threshold_0_5.png;24174.374031261512;13327.955908109312
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_9_0_threshold_0_4.png;24599.863793008502;15902.586135381269
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_2_cell_expansion_9_0_threshold_0_8.png;23584.362503089334;9756.880580292956
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_4_cell_expansion_5_0_threshold_0_4.png;24846.614734091418;17711.812594796822
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_0_cell_expansion_13_0_threshold_0_4.png;24485.26271364942;14895.58435551581
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_3_2_cell_expansion_15_0_threshold_0_4.png;24886.11404261269;18600.28676448064
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_13_0_threshold_0_7.png;24256.826846766216;13252.28972809537
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_7_0_threshold_0_6.png;24540.68972610719;15524.956324436076
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_5_0_threshold_0_5.png;24232.25008362669;13566.4743386828
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_15_0_threshold_0_4.png;24767.010655788024;16915.064187322445
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_15_0_threshold_0_6.png;24644.255137557106;15944.050278388147
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_1_0_threshold_0_5.png;23898.48202612705;11853.702148908003
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_0_cell_expansion_13_0_threshold_0_4.png;24775.87779770113;17009.139582342792
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_4_cell_expansion_5_0_threshold_0_4.png;24459.42514593604;15243.049955952876
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_15_0_threshold_0_8.png;23909.029265929985;11471.907600038005
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_3_0_threshold_0_7.png;23280.535835596795;8139.405238499005
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_4_cell_expansion_15_0_threshold_0_6.png;24594.889200681515;15738.83627491878
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_0_cell_expansion_1_0_threshold_0_8.png;22974.777927104293;6703.528877064919
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_11_0_threshold_0_4.png;24682.36298316183;16655.981661741964
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_1_0_threshold_0_7.png;23650.556908061582;10412.853375833018
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_3_0_threshold_0_6.png;24026.382421606177;12527.383761394294
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_15_0_threshold_0_5.png;24654.71324316881;16245.19129172803
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_11_0_threshold_0_5.png;22730.071716145245;5332.011513309551
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_11_0_threshold_0_6.png;24535.79363994989;14961.355929431962
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_1_0_threshold_0_6.png;23144.92171850724;7650.7338199439855
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_9_0_threshold_0_6.png;24329.13192387923;14170.267356364726
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_0_cell_expansion_13_0_threshold_0_8.png;23986.629151065703;11735.05537941997
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_11_0_threshold_0_4.png;24362.17419117693;14335.810129252126
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_1_0_threshold_0_6.png;22907.093597370607;6281.7407965415
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_2_cell_expansion_1_0_threshold_0_4.png;23334.013514403065;8690.132819979226
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_3_cell_expansion_9_0_threshold_0_8.png;23811.54602215232;10924.04887337311
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_5_0_threshold_0_5.png;24503.54331615432;15304.6226393922
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_8.png;23980.70013339273;11884.254267142634
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_1_0_threshold_0_8.png;22511.18391121989;4324.552034004282
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_5_0_threshold_0_6.png;24505.57857162848;15346.43578645696
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_1_cell_expansion_15_0_threshold_0_7.png;23871.26292430559;11148.78924618914
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_7_0_threshold_0_5.png;24447.05733497564;14708.05413883484
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_3_0_threshold_0_5.png;24716.43530525713;17603.51886375318
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_4_cell_expansion_1_0_threshold_0_4.png;23682.120922362083;10587.040086415598
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_0_cell_expansion_7_0_threshold_0_8.png;23241.481372286675;7894.107975792121
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_1_0_threshold_0_8.png;22509.540353586628;4393.234019041045
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_5_0_threshold_0_6.png;24630.11098703574;16709.068769584377
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_15_0_threshold_0_6.png;23980.00703098077;11933.157841977729
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_7_0_threshold_0_5.png;24602.06138489435;16024.211855556608
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_1_0_threshold_0_5.png;23042.63916449971;6988.914637062793
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_1_cell_expansion_11_0_threshold_0_7.png;24211.40134969045;13047.940794206705
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_7_0_threshold_0_7.png;23811.84358243696;10675.900888254424
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_5_0_threshold_0_8.png;23209.868637835072;7671.554806204187
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_9_0_threshold_0_6.png;24750.66254250996;16968.87261197169
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_1_0_threshold_0_6.png;22536.242227544237;4487.59440542738
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_4_cell_expansion_1_0_threshold_0_8.png;22503.755429611127;4376.118890884664
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_7_0_threshold_0_7.png;24058.544077337727;12385.543263602827
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_13_0_threshold_0_8.png;22295.564725834272;3345.912720479547
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_11_0_threshold_0_4.png;24879.98075494009;17965.85648317842
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_2_cell_expansion_11_0_threshold_0_8.png;22683.83889239138;5098.923839746738
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_11_0_threshold_0_4.png;24591.79658429073;15851.43593135094
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_0_cell_expansion_7_0_threshold_0_5.png;24297.287241901176;13762.04541705234
