filename,black_pixels,white_pixels
binary_labels_mask_case_id_TCGA-DD-AAED_4_2_cell_expansion_5_0_threshold_0_4-bcbe.png,65158,378
binary_labels_mask_case_id_TCGA-DD-AAED_4_3_cell_expansion_15_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-DD-AAED_4_3_cell_expansion_15_0_threshold_0_5-9eb1.png,65158,378
binary_labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_11_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_11_0_threshold_0_5-5068.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_11_0_threshold_0_8.png,49077,16459
binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_11_0_threshold_0_8-05a6.png,49077,16459
binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_15_0_threshold_0_4.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_15_0_threshold_0_4-4307.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_1_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_1_0_threshold_0_5-3909.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_11_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_11_0_threshold_0_4-1977.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_7_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_7_0_threshold_0_5-2e92.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_11_0_threshold_0_5.png,49075,16461
binary_labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_11_0_threshold_0_5-f8e5.png,49075,16461
binary_labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_3_0_threshold_0_6.png,45618,19918
binary_labels_mask_case_id_TCGA-G3-A5SK_1_1_cell_expansion_3_0_threshold_0_6-f11a.png,45618,19918
binary_labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_15_0_threshold_0_8.png,49078,16458
binary_labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_15_0_threshold_0_8-48a3.png,49078,16458
binary_labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_5_0_threshold_0_4.png,49076,16460
binary_labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_5_0_threshold_0_4-a96d.png,49076,16460
binary_labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_6.png,49074,16462
binary_labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_6-3f12.png,49074,16462
binary_labels_mask_case_id_TCGA-G3-A5SK_2_0_cell_expansion_11_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_2_0_cell_expansion_11_0_threshold_0_5-bdf7.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_9_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_9_0_threshold_0_4-a3a6.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_7_0_threshold_0_8.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_7_0_threshold_0_8-72d1.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_9_0_threshold_0_6.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_9_0_threshold_0_6-cb90.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_13_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_13_0_threshold_0_5-1c6e.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_3_4_cell_expansion_5_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_3_4_cell_expansion_5_0_threshold_0_4-beaf.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_11_0_threshold_0_8.png,49076,16460
binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_11_0_threshold_0_8-4021.png,49076,16460
binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_13_0_threshold_0_5.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_13_0_threshold_0_5-2ce9.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A5SK_4_1_cell_expansion_13_0_threshold_0_6.png,40219,25317
binary_labels_mask_case_id_TCGA-G3-A5SK_4_1_cell_expansion_13_0_threshold_0_6-fab7.png,40219,25317
binary_labels_mask_case_id_TCGA-G3-A5SK_4_2_cell_expansion_9_0_threshold_0_5.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_4_2_cell_expansion_9_0_threshold_0_5-e5ca.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_15_0_threshold_0_5.png,40217,25319
binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_15_0_threshold_0_5-bf15.png,40217,25319
binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_3_0_threshold_0_6.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_3_0_threshold_0_6-26d6.png,40218,25318
binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_7_0_threshold_0_6.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_7_0_threshold_0_6-7067.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_13_0_threshold_0_5.png,45617,19919
binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_13_0_threshold_0_5-d5f0.png,45617,19919
binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_1_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_1_0_threshold_0_4-49e4.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_1_0_threshold_0_7.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_1_0_threshold_0_7-4c14.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_11_0_threshold_0_8.png,40216,25320
binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_11_0_threshold_0_8-8a2e.png,40216,25320
binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_5_0_threshold_0_8.png,45618,19918
binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_5_0_threshold_0_8-6935.png,45618,19918
binary_labels_mask_case_id_TCGA-G3-A7M6_0_1_cell_expansion_7_0_threshold_0_4.png,49077,16459
binary_labels_mask_case_id_TCGA-G3-A7M6_0_1_cell_expansion_7_0_threshold_0_4-0d0f.png,49077,16459
binary_labels_mask_case_id_TCGA-G3-A7M6_0_2_cell_expansion_15_0_threshold_0_7.png,49076,16460
binary_labels_mask_case_id_TCGA-G3-A7M6_0_2_cell_expansion_15_0_threshold_0_7-8f6e.png,49076,16460
binary_labels_mask_case_id_TCGA-G3-A7M6_1_4_cell_expansion_1_0_threshold_0_8.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_1_4_cell_expansion_1_0_threshold_0_8-f792.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_2_0_cell_expansion_3_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_2_0_cell_expansion_3_0_threshold_0_4-8d60.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_9_0_threshold_0_7.png,49077,16459
binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_9_0_threshold_0_7-02be.png,49077,16459
binary_labels_mask_case_id_TCGA-G3-A7M6_3_0_cell_expansion_7_0_threshold_0_8.png,40217,25319
binary_labels_mask_case_id_TCGA-G3-A7M6_3_0_cell_expansion_7_0_threshold_0_8-8445.png,40217,25319
binary_labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_11_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_11_0_threshold_0_5-9b07.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_3_2_cell_expansion_13_0_threshold_0_6.png,49075,16461
binary_labels_mask_case_id_TCGA-G3-A7M6_3_2_cell_expansion_13_0_threshold_0_6-60ce.png,49075,16461
binary_labels_mask_case_id_TCGA-G3-A7M6_3_4_cell_expansion_7_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_3_4_cell_expansion_7_0_threshold_0_5-7125.png,65158,378
binary_labels_mask_case_id_TCGA-G3-A7M6_4_3_cell_expansion_15_0_threshold_0_4.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A7M6_4_3_cell_expansion_15_0_threshold_0_4-4b6f.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_7_0_threshold_0_6.png,45616,19920
binary_labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_7_0_threshold_0_6-4130.png,45616,19920
binary_labels_mask_case_id_TCGA-K7-AAU7_0_1_cell_expansion_1_0_threshold_0_7.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_0_1_cell_expansion_1_0_threshold_0_7-186e.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_0_3_cell_expansion_15_0_threshold_0_6.png,40217,25319
binary_labels_mask_case_id_TCGA-K7-AAU7_0_3_cell_expansion_15_0_threshold_0_6-c11a.png,40217,25319
binary_labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_13_0_threshold_0_6.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_13_0_threshold_0_6-8060.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_15_0_threshold_0_7.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_15_0_threshold_0_7-e39b.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_1_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_1_0_threshold_0_4-b634.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_1_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_1_0_threshold_0_5-6bff.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_7_0_threshold_0_7.png,49077,16459
binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_7_0_threshold_0_7-1806.png,49077,16459
binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_13_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_13_0_threshold_0_4-c2b8.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_13_0_threshold_0_8.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_13_0_threshold_0_8-0bd4.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_2_2_cell_expansion_9_0_threshold_0_6.png,40216,25320
binary_labels_mask_case_id_TCGA-K7-AAU7_2_2_cell_expansion_9_0_threshold_0_6-1f55.png,40216,25320
binary_labels_mask_case_id_TCGA-K7-AAU7_3_1_cell_expansion_7_0_threshold_0_6.png,49076,16460
binary_labels_mask_case_id_TCGA-K7-AAU7_3_1_cell_expansion_7_0_threshold_0_6-0c1d.png,49076,16460
binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_3_0_threshold_0_6.png,49074,16462
binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_3_0_threshold_0_6-7298.png,49074,16462
binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_7_0_threshold_0_4.png,49077,16459
binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_7_0_threshold_0_4-8441.png,49077,16459
binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_7_0_threshold_0_8.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_7_0_threshold_0_8-cadb.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_3_0_threshold_0_6.png,40220,25316
binary_labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_3_0_threshold_0_6-baea.png,40220,25316
binary_labels_mask_case_id_TCGA-K7-AAU7_4_0_cell_expansion_5_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_4_0_cell_expansion_5_0_threshold_0_5-1f0f.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_4_2_cell_expansion_1_0_threshold_0_7.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_4_2_cell_expansion_1_0_threshold_0_7-3f38.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_4_2_cell_expansion_3_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_4_2_cell_expansion_3_0_threshold_0_5-256c.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_11_0_threshold_0_6.png,65158,378
binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_11_0_threshold_0_6-b2cb.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_0_1_cell_expansion_13_0_threshold_0_8.png,49075,16461
binary_labels_mask_case_id_TCGA-YA-A8S7_0_1_cell_expansion_13_0_threshold_0_8-0f56.png,49075,16461
binary_labels_mask_case_id_TCGA-YA-A8S7_0_2_cell_expansion_11_0_threshold_0_5.png,49078,16458
binary_labels_mask_case_id_TCGA-YA-A8S7_0_2_cell_expansion_11_0_threshold_0_5-30bc.png,49078,16458
binary_labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_9_0_threshold_0_7.png,49076,16460
binary_labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_9_0_threshold_0_7-dee3.png,49076,16460
binary_labels_mask_case_id_TCGA-YA-A8S7_1_2_cell_expansion_3_0_threshold_0_7.png,45615,19921
binary_labels_mask_case_id_TCGA-YA-A8S7_1_2_cell_expansion_3_0_threshold_0_7-b298.png,45615,19921
binary_labels_mask_case_id_TCGA-YA-A8S7_1_3_cell_expansion_1_0_threshold_0_4.png,49079,16457
binary_labels_mask_case_id_TCGA-YA-A8S7_1_3_cell_expansion_1_0_threshold_0_4-5cb8.png,49079,16457
binary_labels_mask_case_id_TCGA-YA-A8S7_1_4_cell_expansion_15_0_threshold_0_7.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_1_4_cell_expansion_15_0_threshold_0_7-5764.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_2_1_cell_expansion_15_0_threshold_0_6.png,49076,16460
binary_labels_mask_case_id_TCGA-YA-A8S7_2_1_cell_expansion_15_0_threshold_0_6-2b96.png,49076,16460
binary_labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_7_0_threshold_0_7.png,49077,16459
binary_labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_7_0_threshold_0_7-79b6.png,49077,16459
binary_labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_11_0_threshold_0_6.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_2_4_cell_expansion_11_0_threshold_0_6-9481.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_3_0_cell_expansion_5_0_threshold_0_4.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_3_0_cell_expansion_5_0_threshold_0_4-0c48.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_3_4_cell_expansion_13_0_threshold_0_8.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_3_4_cell_expansion_13_0_threshold_0_8-c925.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_3_4_cell_expansion_9_0_threshold_0_8.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_3_4_cell_expansion_9_0_threshold_0_8-f452.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_1_0_threshold_0_4.png,49081,16455
binary_labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_1_0_threshold_0_4-446d.png,49081,16455
binary_labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_3_0_threshold_0_7.png,49079,16457
binary_labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_3_0_threshold_0_7-3167.png,49079,16457
binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_1_0_threshold_0_7.png,49076,16460
binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_1_0_threshold_0_7-2376.png,49076,16460
binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_5_0_threshold_0_5.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_5_0_threshold_0_5-cad4.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_3_cell_expansion_13_0_threshold_0_6.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_3_cell_expansion_13_0_threshold_0_6-a318.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_3_cell_expansion_9_0_threshold_0_7.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_3_cell_expansion_9_0_threshold_0_7-cf60.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_4_cell_expansion_11_0_threshold_0_8.png,65158,378
binary_labels_mask_case_id_TCGA-YA-A8S7_4_4_cell_expansion_11_0_threshold_0_8-88e2.png,65158,378
TOTAL,21868404,4345996
